"plotID","pointID","country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotSize","plotDim","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","coordSrc","date","gpsLogs","plotPdop","plotHdop","appMods","plotEdge"
"ONAQ_072","C","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","tower","phenology","phenocam",40000,"200m x 200m",40.17994,-112.452456,"WGS84","12N",376342.611,4448740.428,,1657.34,,1652.78,1658.35,1.93,112.21,,"Aridisols","GIS",,,,,"phe",200
"ONAQ_005","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","tickPlot",,1600,"40m x 40m",40.181926,-112.432741,"WGS84","12N",378024.673,4448933.603,0.11,1617.18,0.11,1614.12,1618.34,1.21,166.7,"shrubScrub","Aridisols","GeoXH 6000","20140415",158,2,1.3,"tck",40
"ONAQ_009","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","tickPlot",,1600,"40m x 40m",40.160581,-112.469377,"WGS84","12N",374866.408,4446615.334,0.1,1668.77,0.1,1667.8,1669.68,1.74,130.45,"shrubScrub","Aridisols","GeoXH 6000","20140416",124,2,1.2,"tck",40
"ONAQ_011","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","tickPlot",,1600,"40m x 40m",40.152051,-112.455478,"WGS84","12N",376034.522,4445649.005,0.1,1617.03,0.1,1615.9,1618.27,4.04,124.71,"shrubScrub","Aridisols","GeoXH 6000","20150629",226,2.2,1.2,"tck",40
"ONAQ_016","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","tickPlot",,1600,"40m x 40m",40.175449,-112.444448,"WGS84","12N",377016.266,4448230.803,0.1,1635.3,0.11,1634.37,1636.24,1.2,122.95,"shrubScrub","Aridisols","GeoXH 6000","20150701",235,2.2,1.2,"tck",40
"ONAQ_023","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","tickPlot",,1600,"40m x 40m",40.193985,-112.507206,"WGS84","12N",371707.621,4450377.176,0.1,1860.62,0.11,1857.75,1863.33,7.77,172.19,"evergreenForest","Mollisols","GeoXH 6000","20150702",793,1.7,0.9,"tck",40
"ONAQ_004","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","tickPlot",,1600,"40m x 40m",40.187291,-112.47187,"WGS84","12N",374703.223,4449583.635,,1710.35,,1709.51,1711.87,2.05,51.57,"shrubScrub","Aridisols","GIS",,,,,"tck",40
"ONAQ_003","E5","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mammalGrid","diversity",8100,"90m x 90m",40.206225,-112.428493,"WGS84","12N",378429.723,4451624.967,0.42,1604.63,0.2,1604.02,1610.68,3.64,43.08,"shrubScrub","Aridisols","GeoXH 6000","20140415",125,2.2,1.5,"mam",90
"ONAQ_004","E5","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mammalGrid","diversity",8100,"90m x 90m",40.186515,-112.474083,"WGS84","12N",374513.366,4449500.698,0.1,1718.05,0.12,1715.72,1720.57,1.91,90.11,"shrubScrub","Aridisols","GeoXH 6000","20140415",121,2.1,1.2,"mam",90
"ONAQ_005","E5","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mammalGrid","diversity",8100,"90m x 90m",40.180753,-112.429727,"WGS84","12N",378279.19,4448799.256,0.27,1607.94,0.4,1607.43,1611.14,1.15,81.25,"shrubScrub","Aridisols","GeoXH 6000","20140415",154,2.6,1.3,"mam",90
"ONAQ_019","E5","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mammalGrid","diversity",8100,"90m x 90m",40.174342,-112.480716,"WGS84","12N",373926.189,4448158.792,0.1,1724.41,0.1,1721.75,1727.56,2.46,126.69,"shrubScrub","Aridisols","GeoXH 6000","20140411",128,2.2,1.2,"mam",90
"ONAQ_020","E5","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mammalGrid","diversity",8100,"90m x 90m",40.183889,-112.436683,"WGS84","12N",377692.56,4449157.009,0.1,1627.57,0.1,1626.82,1629.68,1.22,107,"shrubScrub","Aridisols","GeoXH 6000","20150708",201,1.9,0.9,"mam",90
"ONAQ_023","E5","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mammalGrid","diversity",8100,"90m x 90m",40.195079,-112.504944,"WGS84","12N",371902.217,4450495.368,0.1,1881.18,0.1,1870.84,1888.16,8.48,189.74,"evergreenForest","Mollisols","GeoXH 6000","20150716",645,2.1,1.1,"mam",90
"ONAQ_074","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.175954,-112.514905,"WGS84","12N",371018.116,4448386.85,10.12,1851.93,0.16,1851.93,1851.93,4.35,128.46,"evergreenForest","Mollisols","GeoXH 6000","20150709",210,2,1.1,"mos|mpt",0
"ONAQ_075","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.196205,-112.472712,"WGS84","12N",374647.973,4450574.261,10.1,1718.05,0.1,1718.05,1718.05,3.08,97.58,"shrubScrub","Aridisols","GeoXH 6000","20150709",152,1.6,0.8,"mos|mpt",0
"ONAQ_076","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.155008,-112.461642,"WGS84","12N",375514.981,4445985.883,10.11,1645.38,0.14,1645.38,1645.38,1.83,132.33,"shrubScrub","Aridisols","GeoXH 6000","20150709",279,1.7,0.9,"mos|mpt",0
"ONAQ_077","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.182772,-112.488274,"WGS84","12N",373298.334,4449105.355,10.1,1766.12,0.12,1766.12,1766.12,1.96,103.23,"shrubScrub","Mollisols","GeoXH 6000","20150709",126,1.6,0.8,"mos|mpt",0
"ONAQ_078","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.196765,-112.428312,"WGS84","12N",378428.247,4450574.66,10.1,1612.07,0.1,1612.07,1612.07,1.18,97.07,"shrubScrub","Aridisols","GeoXH 6000","20150714",151,1.7,0.8,"mos|mpt",0
"ONAQ_079","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.18051,-112.474485,"WGS84","12N",374468.103,4448834.696,10.1,1716.58,0.1,1716.58,1716.58,3.01,94.88,"shrubScrub","Aridisols","GeoXH 6000","20150714",154,1.6,0.8,"mos|mpt",0
"ONAQ_080","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.19575,-112.422302,"WGS84","12N",378938.054,4450453.854,10.1,1599.21,0.1,1599.21,1599.21,1.61,13.14,"shrubScrub","Aridisols","GeoXH 6000","20150714",179,1.7,0.9,"mos|mpt",0
"ONAQ_081","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.166605,-112.505883,"WGS84","12N",371768.707,4447336.077,10.1,1756.27,0.1,1756.27,1756.27,3.31,133.12,"shrubScrub","Aridisols","GeoXH 6000","20150714",156,1.8,1,"mos|mpt",0
"ONAQ_082","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.187554,-112.495417,"WGS84","12N",372699.114,4449646.381,10.1,1796.56,0.1,1796.56,1796.56,7.73,209.12,"evergreenForest","Mollisols","GeoXH 6000","20150714",151,2.8,1.5,"mos|mpt",0
"ONAQ_083","41","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","mosquitoPoint",,0,"0m",40.18382,-112.470314,"WGS84","12N",374829.292,4449196.162,10.1,1706.42,0.1,1706.42,1706.42,2.02,99.91,"shrubScrub","Aridisols","GeoXH 6000","20150714",151,1.8,0.9,"mos|mpt",0
"ONAQ_004","B2","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","birdGrid","ninePoints",250000,"500m x 500m",40.185668,-112.472428,"WGS84","12N",374652.741,4449404.241,0.1,1714.35,0.1,1703.38,1722.89,1.77,101.75,"shrubScrub","Aridisols","GeoXH 6000","20140415",124,2,1.2,"brd",500
"ONAQ_005","B2","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","birdGrid","ninePoints",250000,"500m x 500m",40.180608,-112.431764,"WGS84","12N",378105.509,4448785.969,0.27,1613.26,0.33,1605.95,1622.98,1.59,48.06,"shrubScrub","Aridisols","GeoXH 6000","20140415",182,2,1.3,"brd",500
"ONAQ_016","B2","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","birdGrid","ninePoints",250000,"500m x 500m",40.175069,-112.446076,"WGS84","12N",376876.948,4448190.928,0.1,1637.69,0.1,1630.45,1647.36,1.6,113.72,"shrubScrub","Aridisols","GeoXH 6000","20140415",124,2.1,1.2,"brd",500
"ONAQ_019","B2","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","birdGrid","ninePoints",250000,"500m x 500m",40.175491,-112.482473,"WGS84","12N",373778.715,4448288.866,0.1,1732.4,0.1,1719.9,1744.3,1.87,96.6,"shrubScrub","Aridisols","GeoXH 6000","20140411",127,1.9,1.4,"brd",500
"ONAQ_030","B2","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","birdGrid","ninePoints",250000,"500m x 500m",40.201373,-112.513694,"WGS84","12N",371169.376,4451206.599,0.1,1951.31,0.1,1892.48,2031.31,16.33,136.92,"evergreenForest","Mollisols","GeoXH 6000","20140417",324,1.9,1.2,"brd",500
"ONAQ_073","B2","unitedStates","UT","Tooele","Great Basin","D15","Onaqui-Ault","ONAQ","distributed","birdGrid","ninePoints",250000,"500m x 500m",40.18095,-112.512558,"WGS84","12N",371227.392,4448938.029,0.1,1852.12,0.1,1829.17,1892.34,8.7,53.46,"evergreenForest","Mollisols","GeoXH 6000","20150709",301,2,1,"brd",500
"ORNL_004","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.907944,-84.275214,"WGS84","16N",745892.721,3977168.818,0.13,293.06,0.16,282.55,293.06,5.88,139.5,"deciduousForest",,"GeoXH 6000","20140206",327,3.8,2.6,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"ORNL_033","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.961718,-84.226799,"WGS84","16N",750093.296,3983258.308,0.1,244.8,0.1,242.29,247.32,3.03,0.6,"evergreenForest","Inceptisols","GeoXH 6000","20140131",517,1.9,1,"div",40
"ORNL_035","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.974771,-84.350404,"WGS84","16N",738904.427,3984396.533,0.12,263.97,0.15,261.61,273.83,1.83,3.5,"evergreenForest",,"GeoXH 6000","20140130",452,5.7,1.9,"div",40
"ORNL_007","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.925371,-84.329755,"WGS84","16N",740916.758,3978966.267,0.11,268.32,0.11,267.72,276.17,5.43,262.2,"deciduousForest",,"GeoXH 6000","20140206",451,2.7,1.4,"bet|cdw|cfc|dhp|div|hbp|vst",40
"ORNL_008","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.93276,-84.332543,"WGS84","16N",740642.726,3979779.271,0.24,321.58,0.35,318.97,327.75,8.59,212.2,"deciduousForest",,"GeoXH 6000","20140205",503,11,5.1,"bet|cdw|cfc|dhp|div|hbp|vst",40
"ORNL_027","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.916313,-84.263286,"WGS84","16N",746943.379,3978127.463,0.12,246.15,0.14,242.65,250.06,4.63,287,"evergreenForest","Ultisols","GeoXH 6000","20140206",384,3,1.3,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"ORNL_009","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.974464,-84.227994,"WGS84","16N",749945.304,3984669.475,0.17,317.54,0.24,306.15,327.78,17.74,35.3,"deciduousForest","Inceptisols","GeoXH 6000","20140206",350,9,4.4,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_029","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.95765,-84.261843,"WGS84","16N",746944.893,3982717.62,0.13,274.61,0.15,269.22,279.16,5.77,174.1,"evergreenForest","Alfisols","GeoXH 6000","20140131",455,4.6,2.1,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_047","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.952357,-84.219806,"WGS84","16N",750753.735,3982237.675,0.1,285.83,0.1,283.98,289.07,4.8,250,"pastureHay","Inceptisols","GeoXH 6000","20140207",184,1.7,0.8,"div",40
"ORNL_010","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.953307,-84.332168,"WGS84","16N",740614.225,3982059.862,0.14,305.09,0.19,296.53,307.08,8.03,346.5,"deciduousForest",,"GeoXH 6000","20140205",343,3.3,1.9,"bet|cdw|cfc|dhp|div|hbp|vst",40
"ORNL_006","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.938227,-84.32368,"WGS84","16N",741425.882,3980407.678,0.1,280.67,0.16,277.41,290.83,9.87,2.5,"deciduousForest",,"GeoXH 6000","20140206",417,5.6,2,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"ORNL_012","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.953019,-84.248359,"WGS84","16N",748175.781,3982238.03,0.21,267.07,0.3,263.23,274.55,13.87,270.1,"deciduousForest","Inceptisols","GeoXH 6000","20141106",463,5.8,4.2,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_001","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.930248,-84.270109,"WGS84","16N",746284.358,3979656.398,0.11,244.65,0.13,244.59,249.38,0,0,"deciduousForest","Inceptisols","GeoXH 6000","20140211",585,5.7,2.6,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"ORNL_014","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.939979,-84.305649,"WGS84","16N",743047.428,3980646.884,0.11,299.17,0.12,294.3,304.98,5.54,39.6,"deciduousForest",,"GeoXH 6000","20140131",314,5.6,3.8,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_002","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.982199,-84.212753,"WGS84","16N",751295.335,3985566.927,0.2,308.24,0.34,298.33,319.23,16.75,102.8,"deciduousForest","Inceptisols","GeoXH 6000","20140128",328,4.8,2,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"ORNL_015","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.965463,-84.236993,"WGS84","16N",749161.97,3983647.699,0.12,267.19,0.15,264.74,270.89,3.55,85,"deciduousForest","Inceptisols","GeoXH 6000","20140131",691,7,1.6,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_017","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.976845,-84.297431,"WGS84","16N",743675.53,3984757.822,0.14,330.73,0.17,320.63,337.92,10.31,339.4,"deciduousForest","Inceptisols","GeoXH 6000","20140206",336,6.5,3.9,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_018","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.933929,-84.276978,"WGS84","16N",745653.069,3980047.474,0.11,261.48,0.1,259.52,265.45,5.77,178.7,"deciduousForest","Ultisols","GeoXH 6000","20140131",324,2,1.3,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_019","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.943431,-84.31456,"WGS84","16N",742232.865,3981007.702,0.12,312.19,0.12,307.81,319.27,6.9,75.5,"deciduousForest",,"GeoXH 6000","20140314",350,6.7,2.4,"cdw|cfc|dhp|div|hbp|vst",40
"ORNL_031","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.948606,-84.221912,"WGS84","16N",750575.629,3981816.059,0.1,266.83,0.1,264.13,270.06,3.72,352,"pastureHay","Ultisols","GeoXH 6000","20140207",233,1.4,0.8,"div",40
"ORNL_003","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.965875,-84.230646,"WGS84","16N",749733.214,3983709.704,0.13,260.1,0.14,256.33,263.86,8.36,340,"deciduousForest","Ultisols","GeoXH 6000","20140127",325,3.2,1.8,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"ORNL_032","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.944521,-84.326487,"WGS84","16N",741153.423,3981099.146,0.15,260.72,0.26,256.7,264.54,3.89,327.7,"evergreenForest",,"GeoXH 6000","20140205",514,26.4,9.7,"div",40
"ORNL_021","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.95564,-84.221346,"WGS84","16N",750604.383,3982597.922,0.1,277.39,0.11,272.33,281.59,5.48,327.3,"pastureHay","Ultisols","GeoXH 6000","20140207",304,2,0.8,"bet|cdw|cfc|dhp|div|hbp|vst",40
"ORNL_066","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.953429,-84.218426,"WGS84","16N",750874.873,3982360.139,0.1,265.47,0.1,261.31,269.39,0,0,"pastureHay","Ultisols","GeoXH 6000","20141203",292,1.8,0.9,"div",40
"ORNL_067","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.95418,-84.286902,"WGS84","16N",744695.059,3982269.438,0.16,309.19,0.16,307.79,313.65,8.25,108.1,"deciduousForest","Ultisols","GeoXH 6000","20140918",374,6.7,2.3,"cdw|cfc|dhp|hbp|vst",40
"ORNL_068","41","unitedStates","TN","Roane","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.926136,-84.426839,"WGS84","16N",732153.44,3978815.766,0.18,264.08,0.23,256.23,264.08,6.79,229.4,"deciduousForest",,"GeoXH 6000","20140929",309,16,11,"cdw|cfc|dhp|hbp|vst",40
"ORNL_040","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,1600,"40m x 40m",35.975905,-84.303477,"WGS84","16N",743133.169,3984638.364,0.77,283.24,0.89,274.3,284.36,4.46,162.4,"evergreenForest","Inceptisols","GeoXH 6000","20140205",520,119.2,45.3,"div",40
"ORNL_052","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.962389,-84.279989,"WGS84","16N",745293.306,3983197.643,0.19,325.43,0.28,318.86,330.8,9.03,84.8,"deciduousForest","Ultisols","GeoXH 6000","20140401",530,8.3,6.7,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_053","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.965252,-84.286859,"WGS84","16N",744664.756,3983497.966,0.16,316.01,0.16,308.36,329.51,14.57,138,"deciduousForest","Ultisols","GeoXH 6000","20140123",307,3.1,1.6,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"ORNL_036","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.965429,-84.28419,"WGS84","16N",744904.96,3983524.366,0.21,327.67,0.35,321.75,339.62,13.5,202,"deciduousForest","Ultisols","GeoXH 6000","20140123",303,5.5,1.5,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"ORNL_054","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.967045,-84.283124,"WGS84","16N",744996.125,3983706.338,0.13,325.79,0.15,322.39,336.11,11.7,107.2,"deciduousForest","Ultisols","GeoXH 6000","20140401",528,5.3,3.5,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_037","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.963215,-84.281617,"WGS84","16N",745143.879,3983285.19,0.1,324.59,0.14,318.37,330.31,6.22,296.2,"deciduousForest","Ultisols","GeoXH 6000","20140122",422,3,1.5,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_055","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.9608,-84.282663,"WGS84","16N",745057.019,3983014.616,0.27,290.36,0.43,288.68,296.19,9.76,172.1,"deciduousForest","Ultisols","GeoXH 6000","20140401",334,6.5,5.8,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_043","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.963926,-84.287233,"WGS84","16N",744635.104,3983349.911,0.11,322.17,0.11,317.19,328.61,9.09,59.5,"deciduousForest","Ultisols","GeoXH 6000","20140124",314,2.7,1.3,"bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",40
"ORNL_059","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.966015,-84.285478,"WGS84","16N",744786.941,3983586.095,0.11,321.44,0.12,312.85,331.6,9.09,168.4,"deciduousForest","Ultisols","GeoXH 6000","20140401",370,2.6,1.5,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_060","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.962796,-84.286937,"WGS84","16N",744665.35,3983225.342,0.13,327.82,0.24,318.81,337.62,11.97,200.8,"deciduousForest","Ultisols","GeoXH 6000","20140123",461,7.5,3,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"ORNL_061","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.964411,-84.284569,"WGS84","16N",744873.946,3983410.453,0.13,346.82,0.21,345.62,353.13,3.26,350.1,"deciduousForest","Ultisols","GeoXH 6000","20140123",323,4.6,1.8,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"ORNL_045","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.966285,-84.283823,"WGS84","16N",744935.409,3983620.229,0.12,332.58,0.12,324.58,336.6,7.52,106.3,"deciduousForest","Ultisols","GeoXH 6000","20140127",302,5.7,2.9,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_046","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.964418,-84.285882,"WGS84","16N",744755.452,3983407.936,0.12,338.5,0.15,337.13,343.71,2.46,354.3,"deciduousForest","Ultisols","GeoXH 6000","20140124",320,3.2,1.3,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"ORNL_062","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.960748,-84.280011,"WGS84","16N",745296.36,3983015.465,0.12,317.41,0.27,307.09,321.25,9.26,113.7,"evergreenForest","Ultisols","GeoXH 6000","20140401",311,8.4,3.1,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_049","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.964792,-84.278894,"WGS84","16N",745384.61,3983466.933,0.1,315.63,0.18,303.95,323.05,9.26,291.5,"deciduousForest","Ultisols","GeoXH 6000","20140123",305,5.3,2,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"ORNL_063","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.965319,-84.277896,"WGS84","16N",745473.053,3983528,0.11,302.88,0.11,298.83,309.66,7.29,326.7,"deciduousForest","Ultisols","GeoXH 6000","20140123",330,4.3,2.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"ORNL_056","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.962157,-84.281616,"WGS84","16N",745147.259,3983167.739,0.16,302.52,0.24,294.63,312.21,11.64,339,"deciduousForest","Ultisols","GeoXH 6000","20140930",329,5.8,3.6,"bbc|cdw|cfc|dhp|hbp|vst",40
"ORNL_057","41","unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,1600,"40m x 40m",35.964836,-84.280231,"WGS84","16N",745263.863,3983468.515,0.17,334.25,0.17,333.11,336.95,1.83,202,"deciduousForest","Ultisols","GeoXH 6000","20140930",339,2.9,1.4,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
